ResponseID	IPAddress	StartDate	EndDate	finished	att_w_US	oper	const_st	wf_rec	sup	opp	dis	skep	int	af	con	cur	ap	enth	app	att1	first_st	gender	age	zip	zip2	ethnic_or	White European	Other	Other_TEXT	edu	income	employ	att2	pol	pol_other	rec	abuse_nep	bal_r_nep	crisis_r_nep	spaceship_nep	bau_nep	extract_r_ins	loss_r_ins	decade_r_mor	comm_rel	wild_rel	clean_inst	tech	tech_r	iden_rel	kin_rel	right_r_mor	health_rel	other_rel	kin_met	resp_met	iden_met	other_met	mean_nep	mean_rel	mean_met	mean_inst	mean_mor	feedback	lat	long
R_bpA2x94xv8xhjhz	72.200.176.239	7/12/15 16:55	7/12/15 17:04	1	2	2	1	2	1	0	0	0	1	0	0	1	0	0	0	0	5	2	27	2914	2914	White European	1	0		6	4	1	4	1		5	4	1	2	4	4	2	2	2	4	4	4	5	1	2	3	1	2	4	1	1	1	2	3	3.17	1.25	3.33	3.5	Great cause	41.81329346	-71.36190033
R_0oWwXewYpbwgTNX	74.97.36.23	7/20/15 10:41	7/20/15 10:53	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	38	2919	2919	"Hispanic, Latino or Spanish"	0	0		6	8	1	4	1		2	5	5	5	5	4	4	4	4	4	4	5	4	2	4	4	4	2	4	2	2	2	2	4.8	3.67	2	3.67	3		41.76939392	-71.46759796
R_3siZnTX4069v11X	209.147.144.21	7/17/15 10:27	7/17/15 10:38	1	1	2		3	1	0	0	0	1	0	0	1	0	0	0	0	4	1	29	2919	2919	"Hispanic, Latino or Spanish"	0	0		6	5	1	4	1		4	5	4	5	4	4	3	5	3	4	3	4	3	3	3	3	4	3	4	2	2	3	2	4.4	3.33	2.25	2.67	2.5		33.41479492	-111.9093018
R_77ekb9Cqx0dSACN	172.56.22.86	7/15/15 11:34	7/15/15 11:56	1	1	1	2	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	34	2919	2919	White European	1	0		4	4	1	4	2		3	4	4	3	4	4	2	3	5	5	4	5	3	3	4	5	5	4	4	4	2	5	2	3.8	4.33	3.25	3.33	3	This survey has opened my eyes to realize that wind turbines can affect the growth of ocean wildlife.	40.73980713	-73.93540192
R_3VnUbFlpfJ3Cl5H	74.97.36.122	7/21/15 17:47	7/21/15 17:59	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	2	34	2920	2920	White European	1	0		6	7	1	4	3		1	5	2	4	2	2	2	2	4	4	4	5	4	2	3	4	4	4	4	4	3	4	2	3	3.83	3.25	3.67	3		41.76939392	-71.46759796
R_4Vhw34Ky39LASoZ	68.230.131.52	7/25/15 6:30	7/25/15 6:43	1	1	2	2	3	0	0	0	0	0	0	0	0	0	0	0	1	2	1	35	2920	2920	White European	1	0		7	6	3	4	2		4	5	4	4	5	4	2	2	4	4	2	5	3	3	4	5	4	1	5	4	1	2	1	4.4	3.5	2	3.67	3	No feedback or comments thank you	41.76939392	-71.46759796
R_42AOFcD8mMn1sNv	70.172.198.102	7/26/15 21:15	7/26/15 21:25	1	1	1	1	3	1	0	0	0	1	0	0	1	0	1	1	0	4	1	20	2921	2921	White European	1	0		4	8	5	4	1		3	5	4	5	5	5	3	3	4	5	5	5	5	1	5	5	5	1	5	2	1	3	1	4.8	4.33	1.75	3.67	2.5		41.76150513	-71.51799774
R_8H569CAJCPI3gEt	72.195.131.239	7/13/15 8:50	7/13/15 9:00	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	41	2921	2921	White European	1	0		4	2	4	4	1		1	4	4	4	4	3	2	4	4	4	4	5	4	2	4	4	4	2	4	1	1	2	1	3.8	3.67	1.25	3	3		41.77749634	-71.4332962
R_6rJc8bEtejdvTJr	73.143.144.245	7/11/15 11:18	7/11/15 11:26	1	2	1	2	3	0	0	0	0	0	0	0	0	0	0	0	1	4	1	26	3032	3032	White European	1	0		6	6	3	4	3		1	4	2	1	4	3	3	5	3	5	4	5	3	3	3	5	4	3	5	2	2	3	2	2.8	4.17	2.25	3	2.5		42.94030762	-71.4434967
R_4ZLFXfUxyZAqyFf	75.91.159.198	7/10/15 14:15	7/10/15 14:24	1	1	2	5	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	51	3034	3034	White European	1	0		4	2	2	4	3		4	4	4	3	4	3	3	5	4	4	4	5	3	3	5	5	4	1	5	2	2	4	1	3.6	4	2.25	3	3		31.95219421	-97.34590149
R_a95ajFzwK6sha0R	66.189.44.62	7/11/15 13:18	7/11/15 13:22	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	1	5	1	23	3049	3049	White European	1	0		4	2	2	4	1		3	5	5	5	5	5	5	5	5	5	5	5	4	2	5	5	5	1	5	2	1	3	1	5	4.33	1.75	3.67	3		42.75289917	-71.58370209
R_b1q0VxsvuP4xWrb	76.73.184.87	7/27/15 7:51	7/27/15 7:58	1	2	2	2	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	29	3055	3055	White European	1	0		3	3	1	4	3		2	4	4	4	4	4	2	2	4	4	4	4	4	2	4	4	4	3	4	2	2	2	2	4	3.83	2	3.33	3		33.09750366	-80.1753006
R_8vVdzf54XCFnO73	173.166.71.77	7/22/15 10:19	7/22/15 10:51	1	1	2	2	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	29	3062	3062	White European	1	0		6	6	1	4	3		2	5	5	5	4	5	4	4	5	4	4	5	3	3	4	5	5	2	4	2	1	3	1	4.8	3.83	1.75	3.67	3		42.69309998	-71.30870056
R_b9rW9Ri4Zl2u7Xv	72.71.214.103	7/23/15 6:28	7/23/15 6:48	1	2	2	1	4	0	0	0	0	0	0	0	0	0	0	0	1	3	1	48	3063	3063	White European	1	0		6	3	2	4	1		5	4	4	5	4	4	4	3	4	4	3	5	2	4	4	4	4	2	4	3	2	5	1	4.2	3.5	2.75	4	3		42.97009277	-71.40480042
R_41tJIld8tHgYVH7	71.181.105.252	7/17/15 12:49	7/17/15 13:03	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	4	1	32	3071	3071	White European	1	0		7	5	5	4	3		5	5	4	5	4	4	5	4	5	2	5	5	3	3	4	3	5	2	5	5	2	5	1	4.4	3.5	3.25	4	3		43.64450073	-72.90049744
R_3VOIs4RZ8lGlJjL	50.189.228.116	7/27/15 2:57	7/27/15 3:15	1	2	1	2	3	0	0	0	0	0	0	0	0	0	0	0	1	5	1	23	3079	3079	White European	1	0		4	5	5	4	1		4	5	4	5	2	5	2	4	5	3	4	5	4	2	4	5	5	1	5	3	1	3	1	4.2	3.67	2	3	3	N/A	42.89149475	-71.27870178
R_9zd9Kp835bJG3ml	73.149.213.115	7/15/15 20:39	7/15/15 20:56	1	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	33	3079	3079	Black or African American	0	0		6	6	4	4	1		2	4	5	5	2	4	3	5	3	5	4	5	3	3	2	4	5	1	4	2	2	2	2	4	3.33	2	3	2		42.79499817	-71.2256012
R_dg67SVAkMvbqjNH	188.78.200.159	7/25/15 10:19	7/25/15 10:29	1	1	2	2	3	0	0	0	0	0	0	0	0	0	0	0	1	3	2	19	3079	3079	White European	1	0		4	1	5	4	1		4	5	5	5	4	4	4	5	5	4	4	5	4	2	3	4	5	3	5	3	1	2	2	4.6	3.83	2	3.33	3		40.40240479	-3.692398071
R_byMQ3iVmIqbgNUh	69.128.213.213	7/24/15 15:10	7/24/15 15:22	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	1	4	1	54	3086	3086	White European	1	0		7	7	1	4	1		3	5	5	5	3	4	2	4	5	4	3	5	3	3	4	4	5	2	4	3	1	2	2	4.4	3.5	2	3	3		42.90499878	-71.78150177
R_3mxEEvGPnogvQKp	75.68.31.124	7/13/15 8:19	7/13/15 8:33	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	22	3087	3087	White European	1	0		6	1	5	4	3		2	3	5	4	4	3	3	4	4	3	4	5	3	3	4	4	3	2	5	3	3	4	2	3.8	3.67	3	3.33	3.5		42.76179504	-71.41190338
R_0fEAnZ0L0SnIgdv	107.3.84.164	7/22/15 20:12	7/22/15 20:25	1	1	1	2	3	1	0	0	0	1	0	0	1	0	1	1	0	3	2	27	3104	3104	White European	1	0		7	7	1	4	3		4	5	5	5	4	5	3	3	3	4	4	4	4	2	4	5	4	2	4	3	2	3	2	4.8	3.83	2.5	3.33	2.5	Very clear easy to understand survey	42.94030762	-71.4434967
R_6RLjg7evicLqQER	170.74.55.82	7/22/15 6:28	7/22/15 6:38	1	1	2	1	4	0	0	0	0	0	0	0	0	0	0	0	1	3	2	29	3110	3110	White European	1	0		7	7	1	4	1		3	5	4	5	4	4	2	3	4	4	5	4	3	3	2	3	4	3	4	3	1	4	1	4.4	3.5	2.25	3	3	Fun survey setup	40.7808075	-73.97720337
R_emoq3AYZhc0zEr3	24.218.118.6	7/27/15 12:56	7/27/15 13:05	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	5	1	35	3110	3110	White European	1	0		6	10	1	4	1		4	4	4	4	4	4	4	4	4	4	3	5	3	3	4	3	4	2	4	4	3	5	2	4	3.33	3.5	3.67	3	thank you for looking into this. The Cape Cod wind farm has created a lot of controversy here!	42.93960571	-71.53530121
R_1MlDClqRa9h7g5D	69.130.164.254	7/15/15 8:15	7/15/15 8:22	1	2	2	2	3	0	0	0	0	0	0	0	0	0	0	0	1	3	2	27	3229	3229	White European	1	0		3	5	3	4	3		4	3	3	3	4	3	3	3	3	3	3	4	3	3	3	2	3	2	3	3	3	3	3	3.2	2.67	3	3.33	3		43.19979858	-71.69539642
R_bI3M4wTLhxu4OK9	174.240.10.177	7/27/15 10:01	7/27/15 10:12	1	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	2	34	3244	3244	White European	1	0		6	8	1	4	3		3	3	4	4	4	2	1	2	3	4	5	5	5	1	4	4	2	2	5	3	1	3	1	3.4	4	2	3.33	3.5	No comments.  Good survey.  Thanks	38	-97
R_bwHCL0bvTztLLql	24.34.68.75	7/13/15 20:13	7/13/15 20:21	1	1	1	1	3	1	0	0	0	0	0	0	1	0	0	1	0	3	2	19	3258	3258	White European	1	0		5	8	5	4	2		4	2	3	3	2	2	2	2	2	1	1	4	5	1	1	1	2	4	3	5	5	5	5	2.4	1.83	5	3.33	3	Thumbs up	43.23449707	-71.52269745
R_3UiZ3C6VnxZkuDr	75.67.52.61	7/16/15 9:11	7/16/15 9:17	1	2	4	4	2	0	1	0	0	0	1	1	0	0	0	0	0	1	1	58	3275	3275	American Indian or Alaska Native 	1	0		4	4	1	4	5		3	5	5	5	5	5	3	5	5	5	5	4	3	3	5	5	5	1	5	1	1	1	3	5	4.33	1.5	2.67	3	Wind-generated electricity would be a great idea if it didn't kill birds.	43.23449707	-71.52269745
R_2mcTLMyd4nfnWPX	24.60.48.129	7/11/15 18:46	7/11/15 18:55	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	5	2	26	3301	3301	White European	1	0		5	5	1	4	3		3	5	4	5	4	5	2	5	5	4	4	5	4	2	4	5	5	1	5	2	1	2	1	4.6	3.83	1.5	2.67	3		43.23449707	-71.52269745
R_dogKIS0XGm03C2p	24.91.232.226	7/13/15 14:06	7/13/15 14:21	1	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	1	64	3301	3301	White European	1	0		6	7	1	4	3		4	4	3	2	4	2	2	4	4	4	4	4	4	2	4	4	4	4	4	3	2	3	2	3	4	2.5	2.67	3	"interesting, fun survey"	43.23449707	-71.52269745
R_6Q2bKss6ad5PRAN	74.69.236.166	7/11/15 4:44	7/11/15 4:52	1	1	2	2	3	0	0	0	0	0	0	0	0	0	0	0	1	4	1	35	3431	3431	White European	1	0		4	3	1	4	3		4	5	5	5	5	5	5	5	5	5	5	5	4	2	5	5	5	5	5	2	1	3	1	5	5	1.75	3.67	3		42.9703064	-72.27999878
R_ahrfMvYyioFro33	74.69.221.128	7/13/15 6:46	7/13/15 6:56	1	1	1	1	3	1	0	0	0	1	0	0	1	0	1	1	0	4	1	54	3446	3446	White European	1	0		3	5	1	4	1		4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	4	4	2	4	1	1	1	1	4	3.5	1	3.33	3	None.	42.9703064	-72.27999878
R_bfs8r8hkPXkEJGl	50.176.214.154	7/11/15 10:16	7/11/15 10:29	1	1	1	1	4	0	0	0	0	0	0	0	0	0	0	0	1	3	2	38	3452	3452	American Indian or Alaska Native 	1	0		5	1	3	4	3		4	5	5	4	5	4	2	4	5	5	4	5	4	2	4	5	5	1	5	2	1	3	1	4.6	4	1.75	3	3	Good survey!	42.86650085	-71.96050262
R_2gZzrWHmgbqM0LP	71.168.78.23	7/11/15 9:41	7/11/15 9:53	1	2	3	1	3	0	0	0	0	0	0	0	0	0	0	0	1	5	1	36	3467	3467	American Indian or Alaska Native 	1	0		4	6	4	4	3		4	4	3	2	4	3	2	2	2	4	4	4	5	1	2	3	3	4	4	3	4	5	3	3.2	3.5	3.75	3.33	2.5		43.14909363	-71.25640106
R_9toXwBOO5RJRFkh	197.17.133.187	7/12/15 9:04	7/12/15 9:15	1	1	2	3	2	0	0	0	0	0	0	0	0	0	0	0	1	4	1	26	3781	3781	White European	1	0		6	1	1	4	1		3	4	4	4	4	4	2	4	4	4	3	5	3	3	4	4	4	1	5	3	2	4	2	4	3.5	2.75	3	3	none	45.53329468	-73.51670074
R_eUOvfJ7CNuFailT	71.169.166.101	7/13/15 10:40	7/13/15 10:52	1	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	35	3782	3782	White European	1	0		4	4	2	4	1		4	4	4	4	4	4	3	5	4	3	4	5	3	3	5	5	5	2	4	2	1	3	2	4	3.83	2	3	2.5	"I liked this survey, very interesting!"	43.89880371	-69.97250366
R_9ZhhNFePbsgpEA5	73.149.193.170	7/10/15 13:42	7/10/15 13:45	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	2	32	3801	3801	White European	1	0		7	6	1	4	3		2	4	2	5	4	5	2	4	4	4	3	5	5	1	4	5	3	2	5	2	2	2	3	4	3.83	2.25	3	3.5		43.06770325	-70.80079651
R_0CJgoxE736KONEh	73.219.101.149	7/26/15 9:44	7/26/15 9:53	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	1	28	3820	3820	White European	1	0		7	6	1	4	3		2	5	4	5	5	4	2	4	4	4	4	5	4	2	5	5	4	2	5	2	2	2	1	4.6	4.17	1.75	3	3		43.18710327	-70.91000366
R_0NRtMV8VBYoLZpb	50.169.220.111	7/13/15 8:25	7/13/15 8:35	1	1	2	2	3	0	0	0	0	0	0	0	0	0	0	0	1	4	2	28	3833	3833	White European	1	0		6	2	5	4	3		2	4	4	4	5	4	2	3	3	4	4	5	3	3	4	3	4	2	5	3	1	2	1	4.2	3.67	1.75	3.33	2.5		42.96609497	-70.98809814
R_9Y0d73UAxa76Del	73.167.174.229	7/11/15 13:30	7/11/15 13:37	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	2	25	3857	3857	White European	1	0		4	4	1	4	4	Green Party	3	5	4	5	5	4	3	4	5	4	3	4	3	3	4	4	4	3	5	3	1	4	3	4.6	3.83	2.75	3	3.5	NA	42.93170166	-70.84269714
R_dgNSvO0l9aymLYx	24.218.78.86	7/12/15 19:18	7/12/15 19:27	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	5	1	30	3857	3857	White European	1	0		6	6	1	5	1		2	4	4	4	4	4	4	5	5	5	5	5	4	2	5	5	5	1	5	1	1	1	1	4	4.33	1	3.33	3		42.96609497	-70.98809814
R_ekEg6o8P5Tlsx6d	75.67.99.121	7/11/15 19:42	7/11/15 19:54	1	1	2	2	3	0	0	0	0	1	0	0	1	0	0	0	0	4	2	34	3857	3857	White European	1	0		7	10	1	4	5		4	3	3	3	4	3	2	3	3	3	3	4	3	3	3	3	3	3	4	3	3	3	3	3.2	3.17	3	3	3		42.96609497	-70.98809814
R_24SCiMOX1WrmTwV	24.63.113.204	7/13/15 6:46	7/13/15 6:54	1	1	1	1	3	1	0	0	0	1	0	1	0	0	1	1	0	3	2	20	3858	3858	Middle Eastern	1	0		4	1	5	4	3		4	5	5	5	4	5	2	5	5	4	4	5	1	5	5	4	5	1	4	3	1	3	1	4.8	3.67	2	2.67	3		42.90840149	-71.06109619
R_0j3xYhj7RdPLFwp	173.44.81.66	7/26/15 20:44	7/26/15 20:50	1	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	1	28	3868	3868	White European	1	0		3	6	2	4	1		3	5	4	5	5	5	4	5	5	2	3	5	3	3	3	4	5	2	5	4	1	5	1	4.8	3.17	2.75	3.33	3		43.30290222	-71.04599762
R_6sVd1MweY9SicqF	73.149.212.130	7/10/15 18:57	7/10/15 19:05	1	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	26	3873	3873	White European	1	0		6	8	1	4	1		4	5	5	5	4	4	2	5	4	4	2	5	3	3	3	4	5	1	5	4	1	5	3	4.6	3.17	3.25	2.67	2.5		42.79499817	-71.2256012
R_6mVB9yxTAbOOii1	24.147.4.38	7/23/15 17:34	7/23/15 17:48	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	2	43	3878	3878	White European	1	0		4	4	6	4	1		1	4	4	4	4	4	2	4	4	4	4	4	4	2	4	4	5	2	4	1	2	1	1	4	3.67	1.25	2.67	2.5		43.18710327	-70.91000366
R_eXmR1gv8hanVQAB	24.218.215.74	7/11/15 6:15	7/11/15 6:21	1	1	5	4	2	0	0	0	0	0	0	0	0	0	0	0	1	1	1	40	3878	3878	Asian	1	0		4	5	4	4	2		4	1	2	1	3	1	3	3	2	3	2	2	3	3	3	3	2	4	2	5	4	5	4	1.6	2.83	4.5	2.67	3		43.18710327	-70.91000366
R_4ME0EXGMx0uGEZv	74.78.150.246	7/16/15 18:51	7/16/15 19:06	1	1	3	5	2	0	0	0	0	0	0	0	0	0	0	0	1	3	1	23	3909	3909	White European	1	0		6	2	1	4	3		1	4	4	3	4	4	3	4	3	4	4	4	2	4	2	4	4	2	4	3	3	4	3	3.8	3.33	3.25	3	2.5	I didn't feel like I knew enough about the pros and cons of wind farms to be able to really make a firm decision. I would have to do more research about them vs. coal plants to make a more educated decision if i was to vote on the issue. 	43.31990051	-70.63179779
R_9B2xLMemFgPDDal	184.153.128.207	7/14/15 15:19	7/14/15 15:27	1	1	2	2	3	1	0	0	0	0	0	0	1	0	0	0	0	4	1	33	4005	4005	White European	1	0		7	7	1	4	1		3	4	4	4	2	5	2	5	4	4	4	4	3	3	4	4	4	2	4	3	3	4	2	3.8	3.67	3	2.33	3		43.49609375	-70.48860168
R_3OavzhNiGtTJt89	199.120.152.150	7/27/15 11:44	7/27/15 11:52	1	1	1	2	3	0	0	0	0	0	0	0	0	0	0	0	1	5	1	21	4038	4038	White European	1	0		6	2	1	4	3		2	4	5	5	5	4	4	5	5	5	5	5	4	2	4	4	5	1	5	1	1	3	2	4.6	4	1.75	3.33	3		43.71499634	-70.34519958
R_6S9623OwcAKEcFn	104.228.207.15	7/14/15 19:25	7/14/15 19:43	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	28	4042	4042	White European	1	0		6	5	2	4	3		2	4	4	4	4	4	3	4	4	4	3	5	3	3	4	4	4	4	4	1	1	2	1	4	3.83	1.25	3.33	3		43.66059875	-70.53209686
R_b8wu6cwP3lxBOJv	104.228.207.15	7/12/15 18:17	7/12/15 19:32	1	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	1	3	2	28	4042	4042	White European	1	0		6	5	1	4	3		2	3	4	4	3	4	1	5	4	5	5	5	4	2	4	4	2	4	4	3	2	3	1	3.6	4.33	2.25	2.33	4		43.66059875	-70.53209686
R_8bL6I05G7NV5TqB	104.228.226.166	7/10/15 18:56	7/10/15 19:08	1	2	2	3	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	27	4062	4062	White European	1	0		5	7	1	4	5		2	5	4	5	4	5	2	4	5	4	5	4	2	4	4	4	5	1	4	2	1	3	1	4.6	3.67	1.75	2.67	3		43.79400635	-70.39790344
R_dbcXzQUhGqs7QSF	24.97.252.123	7/27/15 8:56	7/27/15 9:09	1	2	2	3	3	0	0	0	0	0	0	0	1	0	0	0	0	4	2	33	4062	4062	Black or African American	0	0		5	6	1	4	5		3	5	4	4	4	4	3	4	3	4	2	4	3	3	3	4	5	3	4	4	4	4	3	4.2	3.33	3.75	3	2		43.65890503	-70.2614975
R_eDSmf8RhthpwKTr	74.209.45.212	7/20/15 12:00	7/20/15 12:08	1	1	2	2	4	0	0	0	0	0	0	0	0	0	0	0	1	4	1	22	4084	4084	White European	1	0		5	3	1	5	1		5	4	4	3	2	4	3	3	3	2	3	4	3	3	4	4	3	2	2	3	3	2	3	3.4	2.83	2.75	3.33	3		43.96949768	-70.6167984
R_ahCqfjWZyn1YwPH	71.29.122.250	7/17/15 13:17	7/17/15 13:29	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	2	58	4093	4093	White European	1	0		3	3	6	4	1		4	5	4	4	5	5	4	1	5	4	4	4	4	2	5	4	5	2	5	3	2	3	2	4.6	4	2.5	4.33	3		34.3079071	-94.3219986
R_e4e09Tf648CkLAx	104.228.192.149	7/12/15 18:12	7/12/15 18:27	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	2	1	34	4093	4093	White European	0	1	caucasion	5	5	4	4	3		1	5	3	4	1	4	3	4	5	4	4	5	3	3	4	5	5	1	4	1	1	1	1	3.4	3.67	1	3.33	3	none.	43.66059875	-70.53209686
R_4ZmRsf3Jg7xcJdH	76.118.227.47	7/11/15 6:59	7/11/15 7:11	1	1	1	3	2	0	0	0	0	0	0	0	0	0	0	0	1	2	2	30	4101	4101	White European	1	0		3	2	1	4	5		4	5	4	4	4	4	2	4	2	5	5	5	5	1	5	5	4	5	5	1	1	1	1	4.2	5	1	3	2		42.23890686	-71.08100128
R_bNNE9KpWzq1Sy7X	24.39.54.227	7/15/15 8:03	7/15/15 8:11	1	1	1	1	5	1	0	0	0	1	0	0	1	0	1	1	0	5	1	26	4101	4101	White European	1	0		4	3	1	4	1		2	5	4	5	5	5	5	1	5	5	5	5	4	2	5	5	5	1	5	2	1	1	1	4.8	4.33	1.25	5	3		43.66360474	-70.30269623
R_3vEn2mZxaExQxCJ	70.105.233.46	7/27/15 9:17	7/27/15 9:28	1	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	1	2	1	24	4103	4103	White European	1	0		5	4	1	4	1		3	5	4	5	2	4	3	4	5	4	4	4	4	2	4	4	4	3	4	3	3	4	2	4	3.83	3	3	3.5		44.22529602	-69.09230042
R_5Ao3wv4u5dMDnvf	74.75.10.29	7/10/15 12:43	7/10/15 13:03	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	2	67	4105	4105	White European	1	0		7	6	6	4	1		1	4	4	5	5	5	2	4	4	4	4	5	4	2	4	4	5	2	4		1	2	1	4.6	3.67	1.33	3	2.5	None at this time.	43.81719971	-70.17829895
R_7TFdGWuq4yWiVvv	67.253.77.23	7/11/15 14:50	7/11/15 15:05	1	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	5	2	36	4106	4106	American Indian or Alaska Native 	0	0		2	3	2	4	4	Green	4	4	4	4	4	3	2	4	3	4	4	4	4	2	4	4	3	4	4	2	2	2	3	3.8	4	2.25	2.67	3		43.62530518	-70.29550171
R_b9K0jFJ8Lbw6YxT	67.253.77.23	7/20/15 14:21	7/20/15 14:36	1	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	1	31	4106	4106	White European	1	0		5	3	1	4	3		3	4	5	5	4	5	4	5	5	5	3	5	3	3	4	4	5	2	4	3	2	3	1	4.6	3.67	2.25	3.33	3	I hope that these wind turbines do happen and they do so with as little impact to the ocean as possible	43.62530518	-70.29550171
R_54pfYynpEFAvPwx	74.78.128.85	7/26/15 19:58	7/26/15 20:05	1	1	1	1	3	1	0	0	0	1	0	0	1	0	1	1	0	3	1	26	4210	4210	White European	1	0		6	5	1	4	1		2	5	4	5	3	5	2	5	5	4	4	5	3	3	5	4	4	2	5	2	1	1	2	4.4	4	1.5	2.67	3.5		44.08610535	-70.24340057
R_agHj3eq49kGzGGV	104.129.196.81	7/25/15 12:52	7/25/15 13:05	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	5	2	28	4210	4210	White European	1	0		5	6	1	4	3		3	5	5	5	5	5	2	5	5	5	5	5	5	1	5	5	5	1	5	2	1	2	1	5	4.33	1.5	2.67	3		41.8500061	-87.65000153
R_cA54GCklhlgeoOF	74.75.123.78	7/11/15 16:09	7/11/15 16:21	1	1	1	1	4	0	0	0	0	0	0	0	0	0	0	0	1	5	2	28	4217	4217	White European	1	0		4	1	2	4	1		2	5	4	5	5	5	3	5	5	5	5	5	5	1	5	5	4	4	5	1	1	2	1	4.8	4.83	1.25	3	3.5		44.22450256	-70.60870361
R_6loeHiF2QwQm0QJ	74.78.153.136	7/12/15 22:58	7/12/15 23:13	1	1	1	1	3	1	0	0	0	1	0	0	1	0	1	1	0	5	2	50	4240	4240	White European	1	0		4	5	1	4	3		1	5	5	5	5	5	2	4	5	4	5	5	5	1	5	5	4	1	5	1	1	2	1	5	4.17	1.25	3	3.5	"Great Survey, It was very interesting! / "	44.08610535	-70.24340057
R_9pJg1YTxQCcX6Yd	66.231.215.21	7/27/15 17:14	7/27/15 17:27	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	1	26	4240	4240	White European	1	0		4	1	1	4	3		3	5	5	5	5	5	4	4	4	5	3	5	3	3	3	3	4	1	5	4	2	5	1	5	3.33	3	3.67	3		44.29969788	-70.36979675
R_bOYzr86DXvb249n	74.69.241.155	7/17/15 7:24	7/17/15 7:36	1	1	1	1	3	1	0	0	0	1	0	0	0	0	1	1	0	4	2	23	4240	4240	White European	1	0		4	8	2	4	1		3	5	4	5	5	5	2	5	5	4	4	5	3	3	4	5	5	5	5	2	1	2	1	4.8	4.5	1.5	2.67	3		44.08610535	-70.24340057
R_b9PimRqCXlZZPuZ	74.209.2.106	7/24/15 11:06	7/24/15 11:24	1	1	3	1	3	0	0	0	0	0	0	0	0	0	0	0	1	2	1	28	4263	4263		0	1	Multi-Racial	6	5	1	4	2		3	3	3	3	2	3	2	3	3	4	2	4	2	4	3	4	3	3	4	4	3	5	2	2.8	3.33	3.5	3	3		44.22569275	-70.0062027
R_6rN52dcPT1pH0wZ	72.12.64.224	7/27/15 10:36	7/27/15 11:01	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	3	1	23	4282	4282	White European	1	0		5	5	4	5	3		3	4	4	4	2	5	4	5	4	5	4	5	3	3	5	5	4	3	5	2	1	3	1	3.8	4.5	1.75	3.33	3		44.27180481	-70.25060272
R_3mAA8qe7emsvCbb	108.183.156.196	7/20/15 11:09	7/20/15 11:18	1	2	1	1	4	0	0	0	0	0	0	0	0	0	0	0	1	5	2	28	4330	4330	White European	1	0		4	3	1	4	1		4	5	4	5	5	5	2	3	2	3	3	5	3	3	4	3	1	2	5	4	3	4	2	4.8	3.33	3.25	3.33	3.5		44.40510559	-69.75669861
R_3qvo4fVxSy5Fk0Z	108.183.151.204	7/12/15 6:36	7/12/15 6:50	1	2	2	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	42	4330	4330	White European	1	0		5	1	6	4	3		4	4	4	4	4	4	4	4	3	4	4	5	2	4	5	5	4	2	5	1	1	3	2	4	4.17	1.75	3.67	2.5		44.40510559	-69.75669861
