ID,Block,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,ResponseID,first_of_many,gender,age,zip_code,Amer_Ind,Asian,Black,Hispanic,Island,Middle_East,North_African,White,Other,Other_text,education,income,employment,attention2,pol_party,pol_party_other,freq_rec,nat_air_water,tech_sol,hum_abuse,balance_nat,ecol_crisis,nat_res,spaceship,hum_right,ecol_cat,lose_hab,plants_and_an,resp_harm,impact_dec,who_I_am,health_nat,think_wild,place_comm,citizen_care,family,identify,hum_elsewhere,feedback,lat,long,IPAddress,StartDate,EndDate,oper,att_w_US,const_st,wf_rec,attention_att
48,1,0,0,2,2,0,2,0,1,R_bClxERZDA7gvv0N,More likely to support,Female,25,12204,0,0,0,0,0,0,0,White European,0,,Graduate degree or Professional degree ,"$35,000-$49,999",Employed for wages,"Yes, I am an MT worker ",Republican party,,"Sometimes, 10-20 times/year",Agree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,-99,"Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,,42.68659973,-73.72899628,74.76.198.227,7/20/15 11:24,7/20/15 11:32,Yes,Neutral,Tolerated,Less likely    ,None of the Above
250,3,0,0,1,1,0,0,0,1,R_bCvpOiyDDjgNIlT,No effect on my attitude,Female,56,2132,0,0,0,0,0,0,0,White European,0,,Graduate degree or Professional degree ,"$100,000-$124,999",A homemaker ,"Yes, I am an MT worker ",Democratic party,,"Every now and then, 5-10 times/year",Strongly Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,This is <strong>somewhat unlike</strong> how I think about the ocean,"No, this is <strong>very unlike </strong>how I think about the ocean","No, this is <strong>very unlike </strong>how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",,42.28300476,-71.12090302,96.233.19.88,7/21/15 13:44,7/21/15 13:52,Yes,Very positive,Encouraged,No difference,None of the Above
303,4,0,0,0,1,0,1,1,1,R_bdBt4ubvlmYn29n,No effect on my attitude,Female,42,4910,0,0,0,0,0,0,0,White European,0,,Associate degree,"$50,000-$74,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Frequently, 20+ times/year",Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Disagree,Stongly Disagree,Agree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,"No, this is <strong>very unlike </strong>how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,,44.5677948,-69.21900177,192.136.174.194,7/11/15 5:23,7/11/15 5:31,Yes,Positive,Encouraged,More likely,None of the Above
82,1,0,1,1,1,0,0,0,1,R_bedlXxHaLECHU6V,More likely to support,Female,28,6776,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$50,000-$74,999",Employed for wages,"Yes, I am an MT worker ",Republican party,,"Rarely, 1-5 times/year",Strongly Agree,Disagree,Agree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Disagree,Agree,Strongly Agree,Disagree,Agree,Disagree,Agree,Strongly Agree,"Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",,41.61230469,-73.41210175,75.135.113.48,7/27/15 17:30,7/27/15 17:46,Yes,Positive,Encouraged,Less likely    ,None of the Above
57,1,0,2,2,2,0,2,2,1,R_bEnSb3whMfZaP1H,Less likely to support,Female,27,2134,0,0,0,0,0,0,0,White European,0,,Graduate degree or Professional degree ,"$35,000-$49,999",Employed for wages,"Yes, I am an MT worker ",Democratic party,,"Every now and then, 5-10 times/year",Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Disagree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,This is <strong>somewhat unlike</strong> how I think about the ocean,"No, this is <strong>very unlike </strong>how I think about the ocean","No, this is <strong>very unlike </strong>how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",,42.36160278,-71.06739807,74.9.46.15,7/23/15 12:07,7/23/15 12:17,Yes,Positive,Tolerated,No difference,None of the Above
12,1,0,1,1,1,0,0,0,1,R_bfs8r8hkPXkEJGl,No effect on my attitude,Male,38,3452,American Indian or Alaska Native ,0,0,0,0,0,0,White European,0,,Associate degree,"Less than $10,000",Out of work,"Yes, I am an MT worker ",Independent,,"Rarely, 1-5 times/year",Strongly Agree,Agree,Strongly Agree,Stongly Disagree,Disagree,Agree,Strongly Agree,Stongly Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,Stongly Disagree,Agree,Stongly Disagree,Agree,Strongly Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>very much like</strong> how I think about the ocean",Good survey!,42.86650085,-71.96050262,50.176.214.154,7/11/15 10:16,7/11/15 10:29,Yes,Very positive,Encouraged,More likely,None of the Above
299,4,0,1,0,1,0,1,1,1,R_bHq0aU04Fz4brO5,Much more likely to support,Male,37,1970,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$175,000-$199,999",Self-employed,"Yes, I am an MT worker ",Democratic party,,"Every now and then, 5-10 times/year",Strongly Agree,Agree,Strongly Agree,Disagree,Stongly Disagree,Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>very much like</strong> how I think about the ocean",,42.51530457,-70.90750122,50.138.208.230,7/10/15 13:53,7/10/15 14:06,Yes,Very positive,Encouraged,Much more likely,0
407,4,2,2,2,2,2,2,2,2,R_bI3M4wTLhxu4OK9,No effect on my attitude,Male,34,3244,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$100,000-$124,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Every now and then, 5-10 times/year",Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Disagree,Disagree,Strongly Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Disagree,Strongly Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>very much like</strong> how I think about the ocean",No comments.  Good survey.  Thanks,38,-97,174.240.10.177,7/27/15 10:01,7/27/15 10:12,Yes,Positive,Encouraged,No difference,None of the Above
275,3,0,0,1,1,0,0,0,1,R_bJc9am6sm9ajtHf,More likely to support,Male,30,1801,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$50,000-$74,999",Employed for wages,"Yes, I have done many HITs",Independent,,"Every now and then, 5-10 times/year",Strongly Agree,Disagree,Agree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Strongly Agree,Disagree,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean",,41.96090698,-71.18039703,50.201.255.38,7/27/15 5:10,7/27/15 5:15,Yes,Very positive,Encouraged,No difference,None of the Above
69,1,0,1,0,0,0,0,1,1,R_bm6GrtBpNTeYNQp,No effect on my attitude,Female,31,2135,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$35,000-$49,999",Employed for wages,"Yes, I am an MT worker ",Democratic party,,"Every now and then, 5-10 times/year",Strongly Agree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Strongly Agree,Stongly Disagree,Agree,Strongly Agree,Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean",,42.35960388,-71.12870026,146.115.40.102,7/26/15 14:08,7/26/15 14:26,Yes,Very positive,Encouraged,No difference,None of the Above
229,3,0,0,1,1,0,0,1,1,R_bNNE9KpWzq1Sy7X,Much more likely to support,Female,26,4101,0,0,0,0,0,0,0,White European,0,,Some college credit ,"$15,000-$24,999",Employed for wages,"Yes, I am an MT worker ",Democratic party,,"Sometimes, 10-20 times/year",Strongly Agree,Agree,Strongly Agree,Disagree,Stongly Disagree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",,43.66360474,-70.30269623,24.39.54.227,7/15/15 8:03,7/15/15 8:11,Yes,Very positive,Encouraged,Much more likely,0
155,2,1,1,2,2,1,1,1,1,R_bNTkn5kWlYmrCuN,More likely to support,Female,39,8816,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$35,000-$49,999",Self-employed,"Yes, I am an MT worker ",Independent,,"Rarely, 1-5 times/year",Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Disagree,Disagree,Disagree,Strongly Agree,Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",,40.43600464,-74.48500061,69.248.134.21,7/20/15 12:52,7/20/15 12:59,Yes,Very positive,Encouraged,No difference,None of the Above
240,3,0,0,1,1,0,0,0,1,R_bOU9Q57g5l66dlX,More likely to support,Female,27,6107,0,0,0,0,0,0,0,White European,0,,Graduate degree or Professional degree ,"$50,000-$74,999",Employed for wages,"Yes, I have done many HITs",Democratic party,,"Sometimes, 10-20 times/year",Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Stongly Disagree,Stongly Disagree,Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Stongly Disagree,Strongly Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",No issues - thanks!,42.33659363,-71.07260132,50.169.192.18,7/20/15 12:17,7/20/15 12:25,No,Very positive,Encouraged,Much more likely,None of the Above
148,2,1,1,0,0,1,1,1,0,R_bOYzr86DXvb249n,More likely to support,Male,23,4240,0,0,0,0,0,0,0,White European,0,,Some college credit ,"$100,000-$124,999",Self-employed,"Yes, I am an MT worker ",Democratic party,,"Every now and then, 5-10 times/year",Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Disagree,Stongly Disagree,Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,Stongly Disagree,Agree,Strongly Agree,Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",,44.08610535,-70.24340057,74.69.241.155,7/17/15 7:24,7/17/15 7:36,Yes,Very positive,Encouraged,No difference,0
284,3,1,0,1,1,0,1,0,1,R_bpA2x94xv8xhjhz,Much more likely to support,Male,27,2914,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$25,000-$34,999",Employed for wages,"Yes, I am an MT worker ",Democratic party,,Never,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",Great cause,41.81329346,-71.36190033,72.200.176.239,7/12/15 16:55,7/12/15 17:04,No,Positive,Encouraged,Less likely    ,0
26,1,0,1,2,1,0,1,0,1,R_bpvitqE4cXBkRKd,More likely to support,Male,30,2830,0,0,0,0,0,0,0,White European,0,,High school graduate,"$50,000-$74,999",Employed for wages,"Yes, I am an MT worker ",Democratic party,,"Every now and then, 5-10 times/year",Strongly Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Stongly Disagree,Neither Agree nor Disagree,Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Disagree,Strongly Agree,-99,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",Great survey! Thanks!,41.9730072,-71.64219666,68.14.66.149,7/12/15 18:05,7/12/15 18:14,Yes,Very positive,Encouraged,No difference,None of the Above
120,2,1,1,0,1,1,1,1,0,R_bPWsuZu6tR2NS17,No effect on my attitude,Male,39,1810,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$125,000-$149,000",Employed for wages,"Yes, I am an MT worker ",Democratic party,,"Every now and then, 5-10 times/year",Strongly Agree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,"No, this is <strong>very unlike </strong>how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",,42.64889526,-71.16549683,72.74.142.32,7/11/15 19:08,7/11/15 19:16,Yes,Very positive,Encouraged,No difference,None of the Above
219,3,0,0,0,1,0,0,0,1,R_bqhdczjeGHpyohT,Much more likely to support,Male,38,1230,0,0,0,0,0,0,0,White European,0,,Some college credit ,"$25,000-$34,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Every now and then, 5-10 times/year",Strongly Agree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Agree,Agree,Stongly Disagree,Agree,Disagree,Agree,Agree,Stongly Disagree,Agree,Disagree,Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",,42.33059692,-72.63059998,72.79.200.49,7/13/15 17:28,7/13/15 17:37,Yes,Very positive,Encouraged,No difference,None of the Above
51,1,0,1,2,1,0,0,0,1,R_brNlZkLKzMOuUqV,No effect on my attitude,Female,43,1245,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$25,000-$34,999",Self-employed,"Yes, I am an MT worker ",Democratic party,,"Rarely, 1-5 times/year",Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Disagree,Stongly Disagree,Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",,42.63420105,-72.6026001,72.79.197.116,7/20/15 14:40,7/20/15 14:48,Yes,Positive,Tolerated,No difference,None of the Above
285,3,1,0,1,1,0,0,0,1,R_bwHCL0bvTztLLql,No effect on my attitude,Male,19,3258,0,0,0,0,0,0,0,White European,0,,Associate degree,"$100,000-$124,999",Student,"Yes, I am an MT worker ",Republican party,,"Rarely, 1-5 times/year",Agree,Strongly Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Disagree,Agree,Stongly Disagree,Neither Agree nor Disagree,Agree,Stongly Disagree,Agree,Stongly Disagree,Stongly Disagree,"No, this is <strong>very unlike </strong>how I think about the ocean","No, this is <strong>very unlike </strong>how I think about the ocean","No, this is <strong>very unlike </strong>how I think about the ocean","No, this is <strong>very unlike </strong>how I think about the ocean",Thumbs up,43.23449707,-71.52269745,24.34.68.75,7/13/15 20:13,7/13/15 20:21,Yes,Very positive,Encouraged,No difference,0
16,1,0,1,1,1,1,0,0,1,R_bybYkahi5ayo1ox,No effect on my attitude,Female,53,2050,0,0,0,0,0,0,0,White European,0,,Graduate degree or Professional degree ,"$15,000-$24,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Frequently, 20+ times/year",Strongly Agree,Neither Agree nor Disagree,Agree,Stongly Disagree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Disagree,Stongly Disagree,Strongly Agree,Agree,Stongly Disagree,Agree,Disagree,Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>very much like</strong> how I think about the ocean","I'm still so unsure of the wind turbines.  I dislike the look, that is for sure and see more and more on land.  I think I'd rather not have them in the ocean, although we do have great wind here! /  / All the best with your research.",42.11120605,-70.71269989,50.189.242.217,7/11/15 15:18,7/11/15 15:33,Yes,Neutral,Tolerated,Less likely    ,None of the Above
61,1,0,1,1,1,0,0,0,1,R_byMQ3iVmIqbgNUh,More likely to support,Female,54,3086,0,0,0,0,0,0,0,White European,0,,Graduate degree or Professional degree ,"$75,000-$99,999",Employed for wages,"Yes, I am an MT worker ",Democratic party,,"Every now and then, 5-10 times/year",Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Stongly Disagree,Stongly Disagree,Agree,Neither Agree nor Disagree,Stongly Disagree,Agree,Disagree,Agree,Agree,Stongly Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",,42.90499878,-71.78150177,69.128.213.213,7/24/15 15:10,7/24/15 15:22,Yes,Very positive,Encouraged,Much more likely,None of the Above
117,2,1,1,0,1,1,1,1,0,R_cA54GCklhlgeoOF,Much more likely to support,Male,28,4217,0,0,0,0,0,0,0,White European,0,,Some college credit ,"Less than $10,000",Self-employed,"Yes, I am an MT worker ",Democratic party,,"Sometimes, 10-20 times/year",Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Stongly Disagree,Neither Agree nor Disagree,Strongly Agree,Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",,44.22450256,-70.60870361,74.75.123.78,7/11/15 16:09,7/11/15 16:21,Yes,Very positive,Encouraged,More likely,None of the Above
116,2,1,1,0,1,1,1,1,2,R_cBIdhWeV5SUWtKd,More likely to support,Male,33,2093,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"Less than $10,000",Out of work,"Yes, I am an MT worker ",Democratic party,,"Rarely, 1-5 times/year",Strongly Agree,Disagree,Agree,Stongly Disagree,Stongly Disagree,Agree,Agree,Stongly Disagree,Neither Agree nor Disagree,Stongly Disagree,Disagree,Agree,Disagree,Neither Agree nor Disagree,Disagree,Strongly Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean",This is <strong>somewhat unlike</strong> how I think about the ocean,"No, this is <strong>very unlike </strong>how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",,42.05430603,-71.37149811,71.184.243.25,7/11/15 15:12,7/11/15 15:24,No,Very positive,Encouraged,Less likely    ,None of the Above
173,2,1,1,0,2,2,2,0,2,R_cBJqORad18yFTk9,More likely to support,Female,24,6511,0,0,0,0,0,0,0,White European,0,,Graduate degree or Professional degree ,"$35,000-$49,999",Student,"Yes, I am an MT worker ",Democratic party,,"Every now and then, 5-10 times/year",Strongly Agree,Agree,Strongly Agree,Disagree,Stongly Disagree,Disagree,Strongly Agree,Disagree,Strongly Agree,Stongly Disagree,Agree,Strongly Agree,Stongly Disagree,Agree,Disagree,Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",,41.30810547,-72.92819977,130.132.173.252,7/27/15 6:41,7/27/15 6:52,Yes,Positive,Encouraged,No difference,None of the Above
296,3,2,0,1,1,0,0,0,1,R_cBKCSlPlA2I42qx,More likely to support,Male,32,1527,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$125,000-$149,000",Employed for wages,"Yes, I am an MT worker ",Democratic party,,"Rarely, 1-5 times/year",Strongly Agree,Agree,Agree,Stongly Disagree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Stongly Disagree,Agree,Disagree,Disagree,Neither Agree nor Disagree,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean",,42.19119263,-71.77890015,100.0.77.231,7/11/15 12:54,7/11/15 13:08,Yes,Positive,Encouraged,No difference,None of the Above
122,2,1,1,0,0,1,1,0,0,R_cC77pr8ZV3WENs9,More likely to support,Male,27,2780,0,0,0,0,0,0,0,White European,0,,Some college credit ,"$10,000-$14,999",Out of work,"Yes, I am an MT worker ",Other (please specify),Democratic Socialist,"Every now and then, 5-10 times/year",Agree,Agree,Strongly Agree,Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Strongly Agree,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",,45.28739929,-93.43360138,71.63.197.184,7/12/15 3:09,7/12/15 3:44,Yes,Very positive,Encouraged,No difference,None of the Above
335,4,0,1,0,1,0,1,1,1,R_cDdiCuPVOwRO3at,Much more likely to support,Male,53,4553,0,0,0,0,0,0,0,White European,0,,Associate degree,"$100,000-$124,999",Employed for wages,"Yes, I am an MT worker ",Republican party,,"Every now and then, 5-10 times/year",Strongly Agree,Strongly Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,,44.03570557,-69.49279785,216.21.197.230,7/13/15 17:58,7/13/15 18:08,Yes,Very positive,Encouraged,No difference,None of the Above
89,1,1,1,2,1,1,2,0,1,R_cN2EX7Fmw5AK5W5,More likely to support,Female,38,6902,0,0,0,0,0,0,0,White European,0,,Graduate degree or Professional degree ,"$175,000-$199,999",A homemaker ,"Yes, I am an MT worker ",Independent,,"Frequently, 20+ times/year",Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Disagree,Agree,Agree,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean",,41.06100464,-73.54290009,24.184.222.111,7/22/15 18:22,7/22/15 18:40,No,Very positive,Encouraged,No difference,None of the Above
278,3,0,0,0,1,1,0,1,1,R_cOYcEKS94gT6lWR,More likely to support,Female,26,6103,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$25,000-$34,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Rarely, 1-5 times/year",Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Stongly Disagree,Stongly Disagree,Agree,Strongly Agree,Stongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Disagree,Agree,Stongly Disagree,Neither Agree nor Disagree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>very much like</strong> how I think about the ocean",,41.55149841,-72.99269867,173.162.230.201,7/27/15 8:26,7/27/15 8:36,Yes,Very positive,Tolerated,No difference,0
28,1,0,1,0,0,0,0,0,1,R_cPadPm027lzVned,Much more likely to support,Male,30,4357,0,0,0,0,0,0,0,White European,0,,Associate degree,"$25,000-$34,999",Employed for wages,"Yes, I am an MT worker ",Democratic party,,"Rarely, 1-5 times/year",Strongly Agree,Agree,Strongly Agree,Stongly Disagree,Stongly Disagree,Strongly Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",,44.12339783,-69.83190155,74.65.133.194,7/13/15 7:27,7/13/15 7:39,Yes,Very positive,Encouraged,No difference,None of the Above
106,2,1,1,2,2,-99,1,1,2,R_cRPwpnnPEe45Yax,Much less likely to support,Female,25,2601,0,0,0,0,0,0,0,White European,0,,Some college credit ,"$15,000-$24,999",Self-employed,"Yes, I am an MT worker ",Independent,,"Frequently, 20+ times/year",Strongly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Disagree,-99,Stongly Disagree,Neither Agree nor Disagree,Stongly Disagree,Strongly Agree,Strongly Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",,41.70809937,-70.34049988,73.143.221.212,7/10/15 21:53,7/10/15 22:16,Yes,Neutral,Prohibited,Much less likely,None of the Above
